airport,month,avg_arr_delay,avg_dep_delay,delay_band,flight_count,top3_causes
LBB,5,-9.81,-3.75,basso,119,"[('Carrier', 350.0)]"
LBB,5,29.29,36.24,medio,17,"[('Carrier', 350.0)]"
LBB,6,123.14,126.29,alto,7,"[('Carrier', 495.0)]"
LBB,6,-7.8,-4.13,basso,112,"[('Carrier', 495.0)]"
LBB,6,29.29,32.76,medio,17,"[('Carrier', 495.0)]"
LBB,7,199.25,199.75,alto,8,"[('Carrier', 92.0)]"
LBB,7,-7.99,-4.23,basso,111,"[('Carrier', 92.0)]"
LBB,7,26.78,29.33,medio,9,"[('Carrier', 92.0)]"
LBB,8,237.17,233.17,alto,6,"[('Carrier', 348.0)]"
LBB,8,-9.29,-5.67,basso,121,"[('Carrier', 348.0)]"
LBB,8,30.0,36.0,medio,5,"[('Carrier', 348.0)]"
LBB,9,71.5,76.0,alto,2,"[('Carrier', 293.0)]"
LBB,9,-7.74,-5.35,basso,111,"[('Carrier', 293.0)]"
LBB,9,37.33,38.33,medio,12,"[('Carrier', 293.0)]"
LBB,10,172.4,176.8,alto,5,"[('Carrier', 133.0)]"
LBB,10,-8.46,-4.35,basso,124,"[('Carrier', 133.0)]"
LBB,10,20.57,27.29,medio,7,"[('Carrier', 133.0)]"
LBB,11,122.8,107.6,alto,5,"[('Carrier', 98.0)]"
LBB,11,-9.78,-3.71,basso,96,"[('Carrier', 98.0)]"
LBB,11,31.36,34.29,medio,14,"[('Carrier', 98.0)]"
LBB,12,159.07,156.13,alto,15,"[('Carrier', 1087.0)]"
LBB,12,-10.94,-2.63,basso,108,"[('Carrier', 1087.0)]"
LBB,12,26.19,35.06,medio,16,"[('Carrier', 1087.0)]"
LBE,1,-20.33,-8.5,basso,6,"[('Late Aircraft', 21.0)]"
LBE,1,21.0,23.0,medio,1,"[('Late Aircraft', 21.0)]"
LBE,2,-23.33,-7.0,basso,3,"[('Weather', 3.0)]"
LBE,2,26.0,35.5,medio,2,"[('Weather', 3.0)]"
LBE,3,-6.25,-3.75,basso,4,"[('Weather', 1.0)]"
LBE,3,51.0,31.0,medio,1,"[('Weather', 1.0)]"
LBE,4,-17.79,-9.5,basso,14,"[('Carrier', 14.0)]"
LBE,4,17.67,26.33,medio,3,"[('Carrier', 14.0)]"
LBE,5,-12.15,-6.38,basso,13,[]
LBE,6,-18.67,-6.73,basso,15,[]
LBE,6,5.0,17.0,medio,1,[]
LBE,7,-16.43,-7.71,basso,14,[]
LBE,8,135.0,137.0,alto,1,"[('Weather', 2.0)]"
LBE,8,-12.09,-9.73,basso,11,"[('Weather', 2.0)]"
LBE,8,26.0,34.5,medio,2,"[('Weather', 2.0)]"
LBE,9,150.67,158.67,alto,3,"[('Late Aircraft', 452.0)]"
LBE,9,-15.14,-10.0,basso,14,"[('Late Aircraft', 452.0)]"
LBE,10,-16.0,-9.47,basso,17,"[('Carrier', 32.0)]"
LBE,10,32.0,40.0,medio,1,"[('Carrier', 32.0)]"
LBE,11,136.33,152.67,alto,3,"[('NAS', 143.0)]"
LBE,11,-25.57,-5.86,basso,7,"[('NAS', 143.0)]"
LBE,12,102.0,115.0,alto,1,"[('NAS', 102.0)]"
LBE,12,-25.83,-3.83,basso,6,"[('NAS', 102.0)]"
LBF,1,195.0,211.0,alto,1,"[('Late Aircraft', 195.0)]"
LBF,1,-8.2,-3.8,basso,10,"[('Late Aircraft', 195.0)]"
LBF,2,-12.0,-4.45,basso,11,"[('Carrier', 38.0)]"
LBF,2,38.0,43.0,medio,1,"[('Carrier', 38.0)]"
LBF,3,-8.22,-6.22,basso,9,"[('Weather', 1.0)]"
LBF,4,-8.15,-8.46,basso,13,"[('Carrier', 16.0)]"
LBF,4,3.0,20.0,medio,1,"[('Carrier', 16.0)]"
LBF,5,-6.29,-8.93,basso,14,"[('Weather', 1.0)]"
LBF,6,97.0,94.0,alto,1,"[('Carrier', 40.0)]"
LBF,6,3.11,-11.78,basso,9,"[('Carrier', 40.0)]"
LBF,6,15.0,25.5,medio,2,"[('Carrier', 40.0)]"
LBF,7,106.0,93.0,alto,1,"[('Carrier', 93.0)]"
LBF,7,-3.8,-7.07,basso,15,"[('Carrier', 93.0)]"
LBF,8,60.0,74.0,alto,1,"[('Carrier', 16.0)]"
LBF,8,2.69,-7.13,basso,16,"[('Carrier', 16.0)]"
LBF,8,54.0,32.0,medio,1,"[('Carrier', 16.0)]"
LBF,9,155.5,164.5,alto,2,"[('Carrier', 247.0)]"
LBF,9,-5.0,-11.5,basso,6,"[('Carrier', 247.0)]"
LBF,9,65.0,50.0,medio,2,"[('Carrier', 247.0)]"
LBF,10,-5.15,-7.31,basso,13,"[('NAS', 5.0)]"
LBF,10,20.0,15.0,medio,1,"[('NAS', 5.0)]"
LBF,11,216.0,215.0,alto,1,"[('Weather', 215.0)]"
LBF,11,-13.91,-5.82,basso,11,"[('Weather', 215.0)]"
LBF,11,42.0,50.0,medio,1,"[('Weather', 215.0)]"
LBF,12,68.0,91.0,alto,1,"[('Carrier', 18.0)]"
LBF,12,-16.92,-9.31,basso,13,"[('Carrier', 18.0)]"
LBF,12,18.0,30.0,medio,1,"[('Carrier', 18.0)]"
LBL,1,-8.0,-4.5,basso,2,"[('Weather', 1.0)]"
LBL,2,-13.44,-6.89,basso,9,"[('Carrier', 35.0)]"
LBL,2,37.5,36.5,medio,2,"[('Carrier', 35.0)]"
LBL,3,-5.6,-6.2,basso,15,"[('Weather', 1.0)]"
LBL,3,37.5,29.0,medio,2,"[('Weather', 1.0)]"
LBL,4,-9.73,-4.73,basso,11,"[('Late Aircraft', 29.0)]"
LBL,4,29.0,30.0,medio,1,"[('Late Aircraft', 29.0)]"
LBL,5,109.0,110.67,alto,3,"[('Carrier', 70.0)]"
LBL,5,-10.18,-8.18,basso,11,"[('Carrier', 70.0)]"
LBL,5,12.0,20.0,medio,1,"[('Carrier', 70.0)]"
LBL,6,69.0,72.0,alto,1,"[('Carrier', 69.0)]"
LBL,6,-7.0,-4.5,basso,14,"[('Carrier', 69.0)]"
LBL,6,13.0,21.0,medio,1,"[('Carrier', 69.0)]"
LBL,7,91.0,96.0,alto,1,"[('Weather', 91.0)]"
LBL,7,-7.82,-4.64,basso,11,"[('Weather', 91.0)]"
LBL,7,17.0,17.0,medio,1,"[('Weather', 91.0)]"
LBL,8,99.5,99.0,alto,2,"[('Carrier', 133.0)]"
LBL,8,-9.0,-6.4,basso,5,"[('Carrier', 133.0)]"
LBL,8,33.2,36.8,medio,5,"[('Carrier', 133.0)]"
LBL,9,85.0,92.0,alto,1,"[('Carrier', 24.0)]"
LBL,9,-17.58,-9.83,basso,12,"[('Carrier', 24.0)]"
LBL,9,19.0,26.0,medio,2,"[('Carrier', 24.0)]"
LBL,10,101.5,113.5,alto,2,"[('Carrier', 27.0)]"
LBL,10,-12.69,-8.69,basso,13,"[('Carrier', 27.0)]"
LBL,10,45.0,45.0,medio,2,"[('Carrier', 27.0)]"
LBL,11,79.0,80.67,alto,3,"[('Carrier', 77.0)]"
LBL,11,-15.5,-8.75,basso,8,"[('Carrier', 77.0)]"
LBL,12,-10.8,-9.3,basso,10,[]
LCH,1,109.0,105.5,alto,2,"[('Carrier', 199.0)]"
LCH,1,-0.62,-7.52,basso,21,"[('Carrier', 199.0)]"
LCH,1,24.5,32.0,medio,2,"[('Carrier', 199.0)]"
LCH,2,53.0,64.0,alto,1,"[('Weather', 57.0)]"
LCH,2,-10.32,-7.68,basso,22,"[('Weather', 57.0)]"
LCH,2,38.0,30.5,medio,2,"[('Weather', 57.0)]"
LCH,3,297.0,310.0,alto,2,"[('Carrier', 470.0)]"
LCH,3,-8.65,-7.35,basso,23,"[('Carrier', 470.0)]"
LCH,4,-17.83,-7.83,basso,24,"[('Weather', 32.0)]"
LCH,4,31.0,34.0,medio,1,"[('Weather', 32.0)]"
LCH,5,318.25,312.5,alto,4,"[('Carrier', 770.0)]"
LCH,5,-13.35,-5.27,basso,26,"[('Carrier', 770.0)]"
LCH,5,16.75,24.5,medio,4,"[('Carrier', 770.0)]"
LCH,6,170.5,163.75,alto,4,"[('Carrier', 204.0)]"
LCH,6,-15.91,-8.18,basso,22,"[('Carrier', 204.0)]"
LCH,7,167.25,163.0,alto,4,"[('Carrier', 294.0)]"
LCH,7,-6.47,-4.8,basso,15,"[('Carrier', 294.0)]"
LCH,7,31.0,36.5,medio,4,"[('Carrier', 294.0)]"
LCH,8,183.5,188.0,alto,2,"[('Carrier', 19.0)]"
LCH,8,-16.75,-8.63,basso,16,"[('Carrier', 19.0)]"
LCH,8,31.0,46.0,medio,2,"[('Carrier', 19.0)]"
LCH,9,-6.22,-5.94,basso,18,"[('Carrier', 30.0)]"
LCH,9,11.0,27.0,medio,2,"[('Carrier', 30.0)]"
LCH,10,151.0,157.0,alto,2,"[('Carrier', 101.0)]"
LCH,10,-10.22,-7.17,basso,18,"[('Carrier', 101.0)]"
LCH,11,173.2,184.0,alto,5,"[('Carrier', 524.0)]"
LCH,11,-11.37,-6.84,basso,19,"[('Carrier', 524.0)]"
LCH,11,23.0,32.0,medio,1,"[('Carrier', 524.0)]"
LCH,12,101.0,117.5,alto,2,"[('Carrier', 135.0)]"
LCH,12,-8.56,-6.56,basso,18,"[('Carrier', 135.0)]"
LCH,12,36.5,31.5,medio,2,"[('Carrier', 135.0)]"
LCK,1,-19.46,-7.69,basso,13,[]
LCK,2,47.0,63.0,alto,1,"[('NAS', 21.0)]"
LCK,2,-16.38,-5.25,basso,8,"[('NAS', 21.0)]"
LCK,2,13.0,18.0,medio,1,"[('NAS', 21.0)]"
LCK,3,-17.94,-10.35,basso,17,"[('Carrier', 23.0)]"
LCK,3,36.5,32.75,medio,4,"[('Carrier', 23.0)]"
LCK,4,229.0,214.0,alto,2,"[('Carrier', 14.0)]"
LCK,4,-15.41,-7.53,basso,17,"[('Carrier', 14.0)]"
LCK,5,225.75,227.0,alto,4,"[('Carrier', 49.0)]"
LCK,5,-12.17,-6.94,basso,18,"[('Carrier', 49.0)]"
LCK,5,24.0,27.0,medio,2,"[('Carrier', 49.0)]"
LCK,6,109.0,111.0,alto,1,"[('Carrier', 71.0)]"
LCK,6,-10.0,-6.9,basso,29,"[('Carrier', 71.0)]"
LCK,6,35.1,32.8,medio,10,"[('Carrier', 71.0)]"
LCK,7,97.33,94.5,alto,6,"[('Carrier', 269.0)]"
LCK,7,-4.88,-7.08,basso,24,"[('Carrier', 269.0)]"
LCK,7,33.0,32.0,medio,4,"[('Carrier', 269.0)]"
LCK,8,102.67,80.67,alto,3,"[('Carrier', 51.0)]"
LCK,8,-6.95,-4.05,basso,20,"[('Carrier', 51.0)]"
LCK,8,34.0,33.33,medio,3,"[('Carrier', 51.0)]"
LCK,9,253.0,248.5,alto,2,"[('Carrier', 477.0)]"
LCK,9,-11.08,-8.31,basso,13,"[('Carrier', 477.0)]"
LCK,9,28.33,25.67,medio,3,"[('Carrier', 477.0)]"
LCK,10,-9.17,-6.25,basso,12,"[('Carrier', 1.0)]"
LCK,10,26.0,26.0,medio,2,"[('Carrier', 1.0)]"
LCK,11,102.0,112.0,alto,1,"[('Carrier', 5.0)]"
LCK,11,-5.25,-2.13,basso,8,"[('Carrier', 5.0)]"
LCK,11,39.0,46.0,medio,1,"[('Carrier', 5.0)]"
LCK,12,83.33,91.67,alto,3,"[('Carrier', 32.0)]"
LCK,12,-12.5,-9.0,basso,8,"[('Carrier', 32.0)]"
LCK,12,27.5,32.5,medio,4,"[('Carrier', 32.0)]"
LEX,1,188.72,189.56,alto,18,"[('Carrier', 1911.0)]"
LEX,1,-11.05,-4.81,basso,116,"[('Carrier', 1911.0)]"
LEX,1,28.28,31.39,medio,18,"[('Carrier', 1911.0)]"
LEX,2,102.5,107.25,alto,4,"[('Carrier', 462.0)]"
LEX,2,-13.92,-5.15,basso,130,"[('Carrier', 462.0)]"
LEX,2,26.63,37.63,medio,19,"[('Carrier', 462.0)]"
LEX,3,239.0,245.44,alto,9,"[('Carrier', 1569.0)]"
LEX,3,-10.43,-4.96,basso,186,"[('Carrier', 1569.0)]"
LEX,3,21.69,31.88,medio,16,"[('Carrier', 1569.0)]"
LEX,4,150.64,158.5,alto,14,"[('Carrier', 1379.0)]"
LEX,4,-9.75,-5.21,basso,174,"[('Carrier', 1379.0)]"
LEX,4,27.67,26.83,medio,18,"[('Carrier', 1379.0)]"
LEX,5,157.26,150.37,alto,19,"[('Carrier', 630.0)]"
LEX,5,-10.35,-4.23,basso,150,"[('Carrier', 630.0)]"
LEX,5,21.05,32.59,medio,22,"[('Carrier', 630.0)]"
LEX,6,208.13,209.06,alto,16,"[('Carrier', 1590.0)]"
LEX,6,-12.46,-4.83,basso,157,"[('Carrier', 1590.0)]"
LEX,6,26.88,30.31,medio,26,"[('Carrier', 1590.0)]"
LEX,7,106.42,111.84,alto,19,"[('Carrier', 983.0)]"
LEX,7,-7.3,-3.88,basso,145,"[('Carrier', 983.0)]"
LEX,7,25.29,32.42,medio,31,"[('Carrier', 983.0)]"
LEX,8,162.11,158.11,alto,9,"[('Carrier', 508.0)]"
LEX,8,-11.53,-5.71,basso,174,"[('Carrier', 508.0)]"
LEX,8,28.77,31.31,medio,13,"[('Carrier', 508.0)]"
LEX,9,141.88,145.5,alto,8,"[('Carrier', 770.0)]"
LEX,9,-11.95,-5.44,basso,170,"[('Carrier', 770.0)]"
LEX,9,23.26,29.0,medio,23,"[('Carrier', 770.0)]"
LEX,10,98.3,104.6,alto,10,"[('Carrier', 396.0)]"
LEX,10,-9.49,-4.19,basso,182,"[('Carrier', 396.0)]"
LEX,10,27.05,33.0,medio,20,"[('Carrier', 396.0)]"
LEX,11,114.6,111.8,alto,5,"[('Carrier', 457.0)]"
LEX,11,-13.09,-6.19,basso,192,"[('Carrier', 457.0)]"
LEX,11,24.08,33.85,medio,13,"[('Carrier', 457.0)]"
LEX,12,219.6,228.33,alto,15,"[('Carrier', 900.0)]"
LEX,12,-12.8,-3.75,basso,138,"[('Carrier', 900.0)]"
LEX,12,21.23,28.91,medio,22,"[('Carrier', 900.0)]"
LFT,1,308.4,278.8,alto,5,"[('Carrier', 27.0)]"
LFT,1,-8.0,-4.16,basso,32,"[('Carrier', 27.0)]"
LFT,1,26.25,32.0,medio,4,"[('Carrier', 27.0)]"
LFT,2,113.0,113.67,alto,3,"[('Carrier', 58.0)]"
LFT,2,-6.61,-5.89,basso,46,"[('Carrier', 58.0)]"
LFT,2,22.0,32.33,medio,3,"[('Carrier', 58.0)]"
LFT,3,206.6,209.8,alto,5,"[('Carrier', 576.0)]"
LFT,3,-11.7,-5.97,basso,79,"[('Carrier', 576.0)]"
LFT,3,32.29,32.57,medio,7,"[('Carrier', 576.0)]"
LFT,4,237.86,213.0,alto,7,"[('Carrier', 20.0)]"
LFT,4,-8.15,-4.35,basso,55,"[('Carrier', 20.0)]"
LFT,4,26.0,25.0,medio,3,"[('Carrier', 20.0)]"
LFT,5,143.7,156.5,alto,10,"[('Carrier', 122.0)]"
LFT,5,-7.48,-5.7,basso,44,"[('Carrier', 122.0)]"
LFT,5,30.29,31.0,medio,7,"[('Carrier', 122.0)]"
LFT,6,296.9,296.5,alto,10,"[('Carrier', 2009.0)]"
LFT,6,-6.89,-3.81,basso,57,"[('Carrier', 2009.0)]"
LFT,6,39.83,36.5,medio,6,"[('Carrier', 2009.0)]"
LFT,7,340.67,337.5,alto,6,"[('Carrier', 378.0)]"
LFT,7,-6.62,-4.52,basso,60,"[('Carrier', 378.0)]"
LFT,7,32.32,34.58,medio,19,"[('Carrier', 378.0)]"
LFT,8,205.5,209.83,alto,6,"[('Carrier', 660.0)]"
LFT,8,-13.41,-5.87,basso,76,"[('Carrier', 660.0)]"
LFT,8,28.43,36.0,medio,7,"[('Carrier', 660.0)]"
LFT,9,112.33,111.67,alto,3,"[('Carrier', 15.0)]"
LFT,9,-8.55,-5.86,basso,58,"[('Carrier', 15.0)]"
LFT,9,25.13,25.75,medio,8,"[('Carrier', 15.0)]"
LFT,10,223.75,237.25,alto,4,"[('Carrier', 502.0)]"
LFT,10,-11.71,-5.48,basso,63,"[('Carrier', 502.0)]"
LFT,10,4.0,19.67,medio,3,"[('Carrier', 502.0)]"
LFT,11,283.83,328.33,alto,6,"[('Carrier', 215.0)]"
LFT,11,-9.38,-4.13,basso,61,"[('Carrier', 215.0)]"
LFT,11,23.44,33.33,medio,9,"[('Carrier', 215.0)]"
LFT,12,258.5,236.5,alto,6,"[('Carrier', 347.0)]"
LFT,12,-6.81,-4.42,basso,57,"[('Carrier', 347.0)]"
LFT,12,23.75,33.5,medio,4,"[('Carrier', 347.0)]"
LGA,1,149.34,145.61,alto,285,"[('Carrier', 17420.0)]"
LGA,1,-13.8,-3.96,basso,2540,"[('Carrier', 17420.0)]"
LGA,1,26.7,31.88,medio,355,"[('Carrier', 17420.0)]"
LGA,2,135.22,147.1,alto,186,"[('Carrier', 11515.0)]"
LGA,2,-18.08,-4.47,basso,2791,"[('Carrier', 11515.0)]"
LGA,2,17.34,30.14,medio,268,"[('Carrier', 11515.0)]"
LGA,3,114.06,123.1,alto,209,"[('Carrier', 9335.0)]"
LGA,3,-17.16,-4.52,basso,2699,"[('Carrier', 9335.0)]"
LGA,3,21.01,32.56,medio,389,"[('Carrier', 9335.0)]"
LGA,4,144.14,154.94,alto,204,"[('Carrier', 16311.0)]"
LGA,4,-14.46,-4.46,basso,2826,"[('Carrier', 16311.0)]"
LGA,4,23.08,31.91,medio,312,"[('Carrier', 16311.0)]"
LGA,5,143.86,145.0,alto,302,"[('Carrier', 14671.0)]"
LGA,5,-11.71,-4.22,basso,2841,"[('Carrier', 14671.0)]"
LGA,5,27.2,31.93,medio,406,"[('Carrier', 14671.0)]"
LGA,6,169.24,176.16,alto,298,"[('Carrier', 18584.0)]"
LGA,6,-12.63,-3.9,basso,2670,"[('Carrier', 18584.0)]"
LGA,6,29.21,32.67,medio,413,"[('Carrier', 18584.0)]"
LGA,7,153.44,158.56,alto,434,"[('Carrier', 26489.0)]"
LGA,7,-9.79,-3.42,basso,2691,"[('Carrier', 26489.0)]"
LGA,7,30.96,33.49,medio,467,"[('Carrier', 26489.0)]"
LGA,8,156.44,165.0,alto,345,"[('Carrier', 22930.0)]"
LGA,8,-9.3,-3.3,basso,2725,"[('Carrier', 22930.0)]"
LGA,8,29.83,32.17,medio,425,"[('Carrier', 22930.0)]"
LGA,9,100.94,109.91,alto,108,"[('Carrier', 6445.0)]"
LGA,9,-13.57,-5.29,basso,3040,"[('Carrier', 6445.0)]"
LGA,9,21.67,30.6,medio,249,"[('Carrier', 6445.0)]"
LGA,10,152.99,162.62,alto,111,"[('Carrier', 11364.0)]"
LGA,10,-15.24,-4.84,basso,3180,"[('Carrier', 11364.0)]"
LGA,10,20.38,30.42,medio,266,"[('Carrier', 11364.0)]"
LGA,11,112.59,129.54,alto,127,"[('Carrier', 8529.0)]"
LGA,11,-14.78,-4.79,basso,2960,"[('Carrier', 8529.0)]"
LGA,11,21.37,31.0,medio,256,"[('Carrier', 8529.0)]"
LGA,12,128.43,136.45,alto,264,"[('Carrier', 16741.0)]"
LGA,12,-11.63,-3.19,basso,2608,"[('Carrier', 16741.0)]"
LGA,12,26.39,32.42,medio,468,"[('Carrier', 16741.0)]"
LGB,1,98.68,102.74,alto,19,"[('Carrier', 419.0)]"
LGB,1,-6.37,-2.23,basso,286,"[('Carrier', 419.0)]"
LGB,1,25.27,29.0,medio,49,"[('Carrier', 419.0)]"
LGB,2,104.85,113.92,alto,13,"[('Carrier', 790.0)]"
LGB,2,-8.75,-1.02,basso,291,"[('Carrier', 790.0)]"
LGB,2,18.87,26.7,medio,47,"[('Carrier', 790.0)]"
LGB,3,107.1,119.48,alto,21,"[('Carrier', 777.0)]"
LGB,3,-6.34,-1.1,basso,291,"[('Carrier', 777.0)]"
LGB,3,25.11,29.8,medio,45,"[('Carrier', 777.0)]"
LGB,4,89.79,95.29,alto,14,"[('Carrier', 342.0)]"
LGB,4,-8.4,-1.24,basso,299,"[('Carrier', 342.0)]"
LGB,4,20.58,29.58,medio,38,"[('Carrier', 342.0)]"
LGB,5,113.91,118.73,alto,22,"[('Carrier', 749.0)]"
LGB,5,-9.05,-0.77,basso,279,"[('Carrier', 749.0)]"
LGB,5,22.76,30.11,medio,55,"[('Carrier', 749.0)]"
LGB,6,111.31,119.54,alto,13,"[('Carrier', 886.0)]"
LGB,6,-8.68,-0.21,basso,319,"[('Carrier', 886.0)]"
LGB,6,22.6,30.8,medio,50,"[('Carrier', 886.0)]"
LGB,7,106.27,111.0,alto,15,"[('Carrier', 856.0)]"
LGB,7,-9.1,-1.54,basso,289,"[('Carrier', 856.0)]"
LGB,7,25.22,31.05,medio,59,"[('Carrier', 856.0)]"
LGB,8,91.33,101.0,alto,3,"[('Carrier', 311.0)]"
LGB,8,-7.98,-2.34,basso,316,"[('Carrier', 311.0)]"
LGB,8,26.96,30.42,medio,24,"[('Carrier', 311.0)]"
LGB,9,114.7,116.8,alto,10,"[('Carrier', 683.0)]"
LGB,9,-8.71,-2.19,basso,320,"[('Carrier', 683.0)]"
LGB,9,23.31,29.0,medio,32,"[('Carrier', 683.0)]"
LGB,10,102.56,110.5,alto,16,"[('Carrier', 664.0)]"
LGB,10,-10.25,-2.85,basso,332,"[('Carrier', 664.0)]"
LGB,10,24.9,32.43,medio,30,"[('Carrier', 664.0)]"
LGB,11,101.6,111.6,alto,15,"[('Carrier', 552.0)]"
LGB,11,-12.31,-3.36,basso,328,"[('Carrier', 552.0)]"
LGB,11,22.68,30.97,medio,31,"[('Carrier', 552.0)]"
LGB,12,98.38,108.03,alto,29,"[('Carrier', 1051.0)]"
LGB,12,-10.2,-2.48,basso,281,"[('Carrier', 1051.0)]"
LGB,12,25.61,34.0,medio,46,"[('Carrier', 1051.0)]"
LIH,1,227.57,248.24,alto,21,"[('Carrier', 3774.0)]"
LIH,1,-6.3,-2.3,basso,264,"[('Carrier', 3774.0)]"
LIH,1,27.49,30.18,medio,57,"[('Carrier', 3774.0)]"
LIH,2,192.0,197.0,alto,2,"[('Carrier', 342.0)]"
LIH,2,-7.47,-2.37,basso,257,"[('Carrier', 342.0)]"
LIH,2,15.13,26.97,medio,31,"[('Carrier', 342.0)]"
LIH,3,107.25,113.25,alto,4,"[('Carrier', 409.0)]"
LIH,3,-8.18,-3.51,basso,335,"[('Carrier', 409.0)]"
LIH,3,25.3,27.2,medio,20,"[('Carrier', 409.0)]"
LIH,4,212.8,213.0,alto,5,"[('Carrier', 915.0)]"
LIH,4,-7.94,-3.33,basso,284,"[('Carrier', 915.0)]"
LIH,4,21.85,27.82,medio,33,"[('Carrier', 915.0)]"
LIH,5,110.07,115.73,alto,15,"[('Carrier', 802.0)]"
LIH,5,-5.67,-3.18,basso,271,"[('Carrier', 802.0)]"
LIH,5,28.69,29.39,medio,54,"[('Carrier', 802.0)]"
LIH,6,92.89,91.33,alto,9,"[('Carrier', 338.0)]"
LIH,6,-6.66,-3.26,basso,316,"[('Carrier', 338.0)]"
LIH,6,28.82,28.32,medio,28,"[('Carrier', 338.0)]"
LIH,7,105.81,112.75,alto,16,"[('Carrier', 619.0)]"
LIH,7,-5.59,-2.83,basso,314,"[('Carrier', 619.0)]"
LIH,7,27.36,30.64,medio,28,"[('Carrier', 619.0)]"
LIH,8,178.0,178.0,alto,7,"[('Carrier', 847.0)]"
LIH,8,-10.35,-3.34,basso,322,"[('Carrier', 847.0)]"
LIH,8,21.95,32.14,medio,21,"[('Carrier', 847.0)]"
LIH,9,91.0,70.0,alto,1,"[('Carrier', 313.0)]"
LIH,9,-7.1,-3.75,basso,290,"[('Carrier', 313.0)]"
LIH,9,24.95,32.86,medio,22,"[('Carrier', 313.0)]"
LIH,10,97.67,104.56,alto,9,"[('Carrier', 266.0)]"
LIH,10,-7.77,-3.04,basso,299,"[('Carrier', 266.0)]"
LIH,10,23.48,26.38,medio,21,"[('Carrier', 266.0)]"
LIH,11,90.33,114.67,alto,6,"[('Carrier', 529.0)]"
LIH,11,-9.7,-5.24,basso,254,"[('Carrier', 529.0)]"
LIH,11,26.88,36.67,medio,24,"[('Carrier', 529.0)]"
LIH,12,84.4,101.8,alto,10,"[('Carrier', 711.0)]"
LIH,12,-8.84,-3.24,basso,319,"[('Carrier', 711.0)]"
LIH,12,22.09,29.86,medio,35,"[('Carrier', 711.0)]"
LIT,1,178.88,165.32,alto,34,"[('Carrier', 1508.0)]"
LIT,1,-3.59,-3.28,basso,159,"[('Carrier', 1508.0)]"
LIT,1,32.12,36.39,medio,33,"[('Carrier', 1508.0)]"
LIT,2,415.0,425.2,alto,5,"[('Carrier', 703.0)]"
LIT,2,-7.17,-4.94,basso,186,"[('Carrier', 703.0)]"
LIT,2,23.93,28.71,medio,14,"[('Carrier', 703.0)]"
LIT,3,126.14,136.93,alto,14,"[('Carrier', 521.0)]"
LIT,3,-8.99,-3.86,basso,189,"[('Carrier', 521.0)]"
LIT,3,27.96,33.17,medio,24,"[('Carrier', 521.0)]"
LIT,4,194.78,194.39,alto,18,"[('Carrier', 1846.0)]"
LIT,4,-7.39,-3.38,basso,232,"[('Carrier', 1846.0)]"
LIT,4,30.63,30.44,medio,27,"[('Carrier', 1846.0)]"
LIT,5,163.06,162.0,alto,31,"[('Carrier', 2608.0)]"
LIT,5,-5.18,-1.67,basso,176,"[('Carrier', 2608.0)]"
LIT,5,25.76,30.63,medio,46,"[('Carrier', 2608.0)]"
LIT,6,170.26,169.07,alto,27,"[('Carrier', 1169.0)]"
LIT,6,-4.24,-2.12,basso,229,"[('Carrier', 1169.0)]"
LIT,6,27.52,33.1,medio,50,"[('Carrier', 1169.0)]"
LIT,7,150.63,148.54,alto,35,"[('Carrier', 2513.0)]"
LIT,7,-3.59,-0.61,basso,231,"[('Carrier', 2513.0)]"
LIT,7,28.93,30.8,medio,55,"[('Carrier', 2513.0)]"
LIT,8,128.33,134.33,alto,15,"[('Carrier', 1130.0)]"
LIT,8,-8.7,-3.66,basso,241,"[('Carrier', 1130.0)]"
LIT,8,29.21,35.83,medio,29,"[('Carrier', 1130.0)]"
LIT,9,141.33,143.75,alto,12,"[('Carrier', 885.0)]"
LIT,9,-9.36,-4.23,basso,228,"[('Carrier', 885.0)]"
LIT,9,21.66,29.86,medio,29,"[('Carrier', 885.0)]"
LIT,10,130.75,138.25,alto,8,"[('Carrier', 698.0)]"
LIT,10,-9.61,-3.89,basso,284,"[('Carrier', 698.0)]"
LIT,10,34.0,36.61,medio,18,"[('Carrier', 698.0)]"
LIT,11,121.55,144.64,alto,11,"[('Carrier', 500.0)]"
LIT,11,-9.27,-3.94,basso,204,"[('Carrier', 500.0)]"
LIT,11,33.78,35.56,medio,18,"[('Carrier', 500.0)]"
LIT,12,85.93,89.43,alto,14,"[('Carrier', 678.0)]"
LIT,12,-8.97,-3.1,basso,206,"[('Carrier', 678.0)]"
LIT,12,23.96,28.64,medio,28,"[('Carrier', 678.0)]"
LNK,1,225.0,187.0,alto,2,"[('Carrier', 21.0)]"
LNK,1,-11.2,-6.6,basso,5,"[('Carrier', 21.0)]"
LNK,1,15.0,21.5,medio,2,"[('Carrier', 21.0)]"
LNK,2,-13.0,-6.86,basso,14,[]
LNK,2,10.0,21.0,medio,3,[]
LNK,3,-25.33,-8.67,basso,6,[]
LNK,4,112.67,118.0,alto,3,"[('Carrier', 105.0)]"
LNK,4,-14.0,-5.75,basso,12,"[('Carrier', 105.0)]"
LNK,4,38.0,46.5,medio,2,"[('Carrier', 105.0)]"
LNK,5,327.67,332.33,alto,6,"[('Carrier', 147.0)]"
LNK,5,-10.05,-6.4,basso,20,"[('Carrier', 147.0)]"
LNK,5,50.5,37.0,medio,6,"[('Carrier', 147.0)]"
